event_id,source_positive,source_type,background_type,snr_db,score,pred_0_30,pred_0_50,pred_0_70,pred_0_90
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,speech,-5,0.00390625,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,streaming_repro,repro,0.1953125,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,none,clean,0.99609375,1,1,1,1
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,ambient,30,0.0078125,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,ambient,20,0.0625,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,ambient,15,0.2421875,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,ambient,10,0.60546875,1,1,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,ambient,5,0.73046875,1,1,1,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,ambient,0,0.69921875,1,1,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,ambient,-5,0.53515625,1,1,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,speech,30,0.0,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,speech,20,0.0,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,speech,15,0.0,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,speech,10,0.0,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,speech,5,0.0,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,speech,0,0.0,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,speech,-5,0.0,0,0,0,0
187,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_75.wav,TTS,streaming_repro,repro,0.15625,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,none,clean,0.99609375,1,1,1,1
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,ambient,30,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,ambient,20,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,ambient,15,0.00390625,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,ambient,10,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,ambient,5,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,ambient,0,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,ambient,-5,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,speech,30,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,speech,20,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,speech,15,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,speech,10,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,speech,5,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,speech,0,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,speech,-5,0.0,0,0,0,0
188,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_81.wav,TTS,streaming_repro,repro,0.8046875,1,1,1,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,none,clean,0.99609375,1,1,1,1
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,ambient,30,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,ambient,20,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,ambient,15,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,ambient,10,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,ambient,5,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,ambient,0,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,ambient,-5,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,speech,30,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,speech,20,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,speech,15,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,speech,10,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,speech,5,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,speech,0,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,speech,-5,0.0,0,0,0,0
189,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_9.wav,TTS,streaming_repro,repro,0.01171875,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,none,clean,0.99609375,1,1,1,1
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,ambient,30,0.0078125,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,ambient,20,0.2421875,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,ambient,15,0.7578125,1,1,1,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,ambient,10,0.89453125,1,1,1,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,ambient,5,0.9375,1,1,1,1
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,ambient,0,0.95703125,1,1,1,1
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,ambient,-5,0.9375,1,1,1,1
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,speech,30,0.0,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,speech,20,0.0,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,speech,15,0.0,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,speech,10,0.0,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,speech,5,0.0,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,speech,0,0.0,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,speech,-5,0.0,0,0,0,0
190,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_0.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,none,clean,0.99609375,1,1,1,1
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,ambient,30,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,ambient,20,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,ambient,15,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,ambient,10,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,ambient,5,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,ambient,0,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,ambient,-5,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,speech,30,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,speech,20,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,speech,15,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,speech,10,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,speech,5,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,speech,0,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,speech,-5,0.0,0,0,0,0
191,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_11.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,none,clean,0.99609375,1,1,1,1
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,ambient,30,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,ambient,20,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,ambient,15,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,ambient,10,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,ambient,5,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,ambient,0,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,ambient,-5,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,speech,30,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,speech,20,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,speech,15,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,speech,10,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,speech,5,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,speech,0,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,speech,-5,0.0,0,0,0,0
192,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_17.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,none,clean,0.99609375,1,1,1,1
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,ambient,30,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,ambient,20,0.00390625,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,ambient,15,0.00390625,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,ambient,10,0.0078125,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,ambient,5,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,ambient,0,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,ambient,-5,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,speech,30,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,speech,20,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,speech,15,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,speech,10,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,speech,5,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,speech,0,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,speech,-5,0.0,0,0,0,0
193,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_28.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,none,clean,0.99609375,1,1,1,1
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,ambient,30,0.015625,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,ambient,20,0.17578125,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,ambient,15,0.73046875,1,1,1,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,ambient,10,0.89453125,1,1,1,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,ambient,5,0.9453125,1,1,1,1
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,ambient,0,0.96875,1,1,1,1
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,ambient,-5,0.97265625,1,1,1,1
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,speech,30,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,speech,20,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,speech,15,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,speech,10,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,speech,5,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,speech,0,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,speech,-5,0.0,0,0,0,0
194,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_slow_38.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,none,clean,0.99609375,1,1,1,1
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,ambient,30,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,ambient,20,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,ambient,15,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,ambient,10,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,ambient,5,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,ambient,0,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,ambient,-5,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,speech,30,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,speech,20,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,speech,15,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,speech,10,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,speech,5,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,speech,0,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,speech,-5,0.0,0,0,0,0
195,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_12.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,none,clean,0.99609375,1,1,1,1
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,ambient,30,0.01171875,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,ambient,20,0.04296875,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,ambient,15,0.10546875,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,ambient,10,0.30078125,1,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,ambient,5,0.60546875,1,1,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,ambient,0,0.66796875,1,1,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,ambient,-5,0.46484375,1,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,speech,30,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,speech,20,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,speech,15,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,speech,10,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,speech,5,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,speech,0,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,speech,-5,0.0,0,0,0,0
196,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_28.wav,TTS,streaming_repro,repro,0.953125,1,1,1,1
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,none,clean,0.99609375,1,1,1,1
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,ambient,30,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,ambient,20,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,ambient,15,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,ambient,10,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,ambient,5,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,ambient,0,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,ambient,-5,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,speech,30,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,speech,20,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,speech,15,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,speech,10,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,speech,5,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,speech,0,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,speech,-5,0.0,0,0,0,0
197,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,TTS,streaming_repro,repro,0.89453125,1,1,1,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,none,clean,0.99609375,1,1,1,1
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,ambient,30,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,ambient,20,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,ambient,15,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,ambient,10,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,ambient,5,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,ambient,0,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,ambient,-5,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,speech,30,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,speech,20,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,speech,15,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,speech,10,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,speech,5,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,speech,0,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,speech,-5,0.0,0,0,0,0
198,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_50.wav,TTS,streaming_repro,repro,0.30078125,1,0,0,0
199,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_55.wav,TTS,none,clean,0.99609375,1,1,1,1
199,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_55.wav,TTS,ambient,30,0.08203125,0,0,0,0
199,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_55.wav,TTS,ambient,20,0.5703125,1,1,0,0
199,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_55.wav,TTS,ambient,15,0.78125,1,1,1,0
